Ba_fb_Lcas,Genomic
Ba_fb_Lkim,Genomic
Ba_fb_Llac,Genomic
Ba_fb_Lque,Genomic
Ba_fb_Lsph,Genomic
Ba_fb_Oihe,Genomic
Ba_fb_Pasp,Genomic
Ba_fb_Pcla,Genomic
Ba_fb_Pmuc,Genomic
Ba_fc_Amet,Genomic
Ba_fc_Anot,Genomic
Ba_fc_Bpro,Genomic
Ba_fc_Cbac,Genomic
Ba_fc_Cbes,Genomic
Ba_fc_Ccel,Genomic
Ba_fc_Darc,Genomic
Ba_fc_Dhaf,Genomic
Ba_fc_Dori,Genomic
Ba_fc_Drum,Genomic
Ba_fc_Elim,Genomic
Ba_fc_Hhyd,Genomic
Ba_fc_Hmod,Genomic
Ba_fc_Hstr,Genomic
Ba_fc_Lbac,Genomic
Ba_fc_Mthe,Genomic
Ba_fc_Oval,Genomic
Ba_fc_Ralb,Genomic
Ba_fc_Rbac,Genomic
Ba_fc_Rsuf,Genomic
Ba_fe_Absp,Genomic
Ba_fe_Cosp,Genomic
Ba_fn_Aint,Genomic
Ba_fn_Srum,Genomic
Ba_ft_Calk,Genomic
Ba_ft_Fisp,Genomic
Ba_fu_Cabs,Genomic
Ba_fu_Csom,Genomic
Ba_fu_Fnec,Genomic
Ba_fu_Fnuc,Genomic
Ba_fu_Ipol,Genomic
Ba_fu_Lbuc,Genomic
Ba_fu_Ltre,Genomic
Ba_fu_Osal,Genomic
Ba_fu_Patl,Genomic
Ba_fu_Smon,Genomic
Ba_fu_Ssan,Genomic
Ba_fu_Ster,Genomic
Ba_ge_Gaur,Genomic
Ba_ge_Gkal,Genomic
Ba_ge_Gpho,Genomic
Ba_is_Cmet,Genomic
Ba_le_Lara,Genomic
Ba_le_Vbac,Genomic
Ba_le_Vvad,Genomic
Ba_me_Mesp,Genomic
Ba_ni_Lfer,Genomic
Ba_ni_Nnit,Genomic
Ba_ni_Tyel,Genomic
Ba_nt_Epal,Genomic
Ba_nt_Ngra,Genomic
Ba_pa_Abra,Genomic
Ba_pa_Acry,Genomic
Ba_pa_Amar,Genomic
Ba_pa_Arub,Genomic
Ba_pa_Bjap,Genomic
Ba_pa_Brsp,Genomic
Ba_pa_Bshe,Genomic
Ba_pa_Btri,Genomic
Ba_pa_Bvir,Genomic
Ba_pa_Elut,Genomic
Ba_pa_Hden,Genomic
Ba_pa_Hpho,Genomic
Ba_pa_Lalb,Genomic
Ba_pa_Lale,Genomic
Ba_pa_Mesp,Genomic
Ba_pa_Mext,Genomic
Ba_pa_Mlot,Genomic
Ba_pa_Mrad,Genomic
Ba_pa_Msal,Genomic
Ba_pa_Ncya,Genomic
Ba_pa_Nros,Genomic
Ba_pa_Nsen,Genomic
Ba_pa_Oind,Genomic
Ba_pa_Pden,Genomic
Ba_pa_Ppha,Genomic
Ba_pa_Pspb,Genomic
Ba_pa_Raes,Genomic
Ba_pa_Rbac,Genomic
Ba_pa_Rleg,Genomic
Ba_pa_Rlit,Genomic
Ba_pa_Rpom,Genomic
Ba_pa_Rrub,Genomic
Ba_pa_Rtru,Genomic
Ba_pa_Rvsp,Genomic
Ba_pa_Rwuz,Genomic
Ba_pa_Sfre,Genomic
Ba_pa_Shen,Genomic
Ba_pa_Smuc,Genomic
Ba_pa_Susp,Genomic
Ba_pa_Swit,Genomic
Ba_pa_wend,Genomic
Ba_pa_Xaut,Genomic
Ba_pa_Yros,Genomic
Ba_pb_Acit,Genomic
Ba_pb_Axyl,Genomic
Ba_pb_Bbac,Genomic
Ba_pb_Busp,Genomic
Ba_pb_Cnec,Genomic
Ba_pb_Daci,Genomic
Ba_pb_Daro,Genomic
Ba_pb_Idsp,Genomic
Ba_pb_Jasp,Genomic
Ba_pb_Mglu,Genomic
Ba_pb_Nmen,Genomic
Ba_pb_Pasp,Genomic
Ba_pb_Pdur,Genomic
Ba_pb_Pspd,Genomic
Ba_pb_Rant,Genomic
Ba_pb_Rben,Genomic
Ba_pb_Rdep,Genomic
Ba_pb_Tden,Genomic
Ba_pb_Tequ,Genomic
Ba_pb_Tint,Genomic
Ba_pb_Tphe,Genomic
Ba_pb_Vpar,Genomic
Ba_pd_Absp,Genomic
Ba_pd_Adeh,Genomic
Ba_pd_Afae,Genomic
Ba_pd_Anit,Genomic
Ba_pd_Ansp,Genomic
Ba_pd_Apor,Genomic
Ba_pd_Arsp,Genomic
Ba_pd_Bmas,Genomic
Ba_pd_Capi,Genomic
Ba_pd_Cmed,Genomic
Ba_pd_Corn,Genomic
Ba_pd_Daes,Genomic
Ba_pd_Desc,Genomic
Ba_pd_Desp,Genomic
Ba_pd_Dhyd,Genomic
Ba_pd_Dind,Genomic
Ba_pd_Dmsp,Genomic
Ba_pd_Dsan,Genomic
Ba_pd_Dtep,Genomic
Ba_pd_Dthe,Genomic
Ba_pd_Dtie,Genomic
Ba_pd_Dvsp,Genomic
Ba_pd_Gpic,Genomic
Ba_pd_Haes,Genomic
Ba_pd_Hesp,Genomic
Ba_pd_Hoch,Genomic
Ba_pd_Hpyl,Genomic
Ba_pd_Hthe,Genomic
Ba_pd_Lesp,Genomic
Ba_pd_Msti,Genomic
Ba_pd_Mxan,Genomic
Ba_pd_Nisp,Genomic
Ba_pd_Npro,Genomic
Ba_pd_Nsal,Genomic
Ba_pd_Pabo,Genomic
Ba_pd_Pcae,Genomic
Ba_pd_Ppro,Genomic
Ba_pd_Samy,Genomic
Ba_pd_Sars,Genomic
Ba_pd_Saur,Genomic
Ba_pd_Saut,Genomic
Ba_pd_Scel,Genomic
Ba_pd_Sgot,Genomic
Ba_pd_Skuj,Genomic
Ba_pd_Slit,Genomic
Ba_pd_Vinc,Genomic
Ba_pg_Aact,Genomic
Ba_pg_Acal,Genomic
Ba_pg_Adie,Genomic
Ba_pg_Ahyd,Genomic
Ba_pg_Aidr,Genomic
Ba_pg_Alsp,Genomic
Ba_pg_Chal,Genomic
Ba_pg_Cpug,Genomic
Ba_pg_Ecsp,Genomic
Ba_pg_Ensp,Genomic
Ba_pg_Hasp,Genomic
Ba_pg_Hche,Genomic
Ba_pg_Hhal,Genomic
Ba_pg_Hmar,Genomic
Ba_pg_Iloi,Genomic
Ba_pg_Kkor,Genomic
Ba_pg_Klsp,Genomic
Ba_pg_Kpne,Genomic
Ba_pg_Llon,Genomic
Ba_pg_Mpos,Genomic
Ba_pg_Nhal,Genomic
Ba_pg_Paer,Genomic
Ba_pg_Patl,Genomic
Ba_pg_Pspc,Genomic
Ba_pg_Pwas,Genomic
Ba_pg_Rspb,Genomic
Ba_pg_Sdeg,Genomic
Ba_pg_Sspe,Genomic
Ba_pg_Thsp,Genomic
Ba_pg_Tmob,Genomic
Ba_pg_Tpel,Genomic
Ba_pg_Tvio,Genomic
Ba_pg_Xcam,Genomic
Ba_pg_Xfas,Genomic
Ba_pg_Xnem,Genomic
Ba_pl_Bmar,Genomic
Ba_pl_Fmar,Genomic
Ba_pl_Frub,Genomic
Ba_pl_Gmar,Genomic
Ba_pl_Gobs,Genomic
Ba_pl_Ipal,Genomic
Ba_pl_Kstu,Genomic
Ba_pl_Mfuc,Genomic
Ba_pl_Pbor,Genomic
Ba_pl_Plim,Genomic
Ba_pl_Plsp,Genomic
Ba_pl_Pmik,Genomic
Ba_pl_Ppir,Genomic
Ba_pl_Psta,Genomic
Ba_pl_Rbra,Genomic
Ba_pl_Rhsp,Genomic
Ba_pl_Robs,Genomic
Ba_pl_Rulv,Genomic
Ba_pl_Saci,Genomic
Ba_pl_Spal,Genomic
Ba_pl_Ssal,Genomic
Ba_sp_Aame,Genomic
Ba_sp_Balv,Genomic
Ba_sp_Band,Genomic
Ba_sp_Bjap,Genomic
